DAYTONA CHARCOAL F,DAYTONA CHARCOAL F,1,60246,115,10862,PIECE,499,0,0,4812456096768,60246-3,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0037,SSH0003,SDI00270,,,201711,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
DAYTONA SEPIA F,DAYTONA SEPIA F,1,60246,115,10858,PIECE,499,0,0,4812456096775,60246-4,,SCO0028,SGC0003,SFI0001,SGE0005,,SMT0009,SPS0037,SSH0003,SDI00270,,,201711,0,0,,25,,,,,,339,,,,,,,,,,,,,,
ROCKY GRAPHITE F,ROCKY GRAPHITE F,1,60247,115,10836,PIECE,599,0,0,4812456096898,60247-1,,SCO0028,SGC0003,SFI0001,SGE0010,,SMT0009,SPS0037,SSH0003,SDI00270,,,201710,0,0,,25,,,,,,429,,,,,,,,,,,,,,
ROCKY BERMUDA F,ROCKY BERMUDA F,1,60247,115,10937,PIECE,599,0,0,4812456096904,60247-2,,SCO0028,SGC0003,SFI0001,SGE0004,,SMT0009,SPS0037,SSH0003,SDI00270,,,201710,0,0,,25,,,,,,429,,,,,,,,,,,,,,
ROCKY PAPAYA F,ROCKY PAPAYA F,1,60247,115,10938,PIECE,599,0,0,4812456096911,60247-3,,SCO0028,SGC0003,SFI0001,SGE0028,,SMT0009,SPS0037,SSH0003,SDI00270,,,201710,599000,0,,25,,,,,,429,,,,,,,,,,,,,,
ROCKY SKIN F,ROCKY SKIN F,1,60247,115,10939,PIECE,599,0,0,4812456096928,60247-4,,SCO0028,SGC0003,SFI0001,SGE0014,,SMT0009,SPS0037,SSH0003,SDI00270,,,201710,599000,0,,25,,,,,,429,,,,,,,,,,,,,,
ROCKY BUTTER F,ROCKY BUTTER F,1,60247,115,10951,PIECE,599,0,0,4812456097338,60247-5,,SCO0028,SGC0003,SFI0001,SGE0028,,SMT0009,SPS0037,SSH0003,SDI00270,,,201802,0,0,,25,,,,,,429,,,,,,,,,,,,,,
DOM CAMO F,DOM CAMO F,1,60248,115,10846,PIECE,499,0,0,4812456097048,60248-1,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0038,SSH0003,SDI00270,,,201710,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
DOM SEPIA F,DOM SEPIA F,1,60248,115,10858,PIECE,499,0,0,4812456097055,60248-2,,SCO0028,SGC0003,SFI0001,SGE0008,,SMT0009,SPS0037,SSH0003,SDI00270,,,201710,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
DOM GUNMETAL F,DOM GUNMETAL F,1,60248,115,10865,PIECE,499,0,0,4812456097062,60248-3,,SCO0028,SGC0003,SFI0001,SGE0012,,SMT0009,SPS0038,SSH0003,SDI00270,,,201710,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
DOM FLAX F,DOM FLAX F,1,60248,115,10949,PIECE,499,0,0,4812456097307,60248-4,,SCO0028,SGC0003,SFI0001,SGE0005,,SMT0009,SPS0038,SSH0003,SDI00270,,,201801,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
LAGUNA CHARCOAL F,LAGUNA CHARCOAL F,1,60249,115,10862,PIECE,599,0,0,4812456096829,60249-1,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0038,SSH0007,SDI00269,,,201711,559000,499,,25,,,,,,429,,,,,,,,,,,,,,
LAGUNA CHROME M,LAGUNA CHROME M,1,60249,115,10833,PIECE,599,0,0,4812456096836,60249-2,,SCO0028,SGC0003,SFI0001,SGE0012,,SMT0009,SPS0038,SSH0007,SDI00269,,,201711,559000,499,,25,,,,,,429,,,,,,,,,,,,,,
LAGUNA SEPIA F,LAGUNA SEPIA F,1,60249,115,10858,PIECE,599,0,0,4812456096843,60249-3,,SCO0028,SGC0003,SFI0001,SGE0005,,SMT0009,SPS0038,SSH0007,SDI00269,,,201711,559000,499,,25,,,,,,429,,,,,,,,,,,,,,
LAGUNA GOLD M,LAGUNA GOLD M,1,60249,115,10878,PIECE,599,0,0,4812456096850,60249-4,,SCO0028,SGC0003,SFI0001,SGE0008,,SMT0009,SPS0037,SSH0007,SDI00269,,,201711,559000,499,,25,,,,,,429,,,,,,,,,,,,,,
MONTEREY CHARCOAL F,MONTEREY CHARCOAL F,1,60250,115,10862,PIECE,499,0,0,4812456096713,60250-1,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0037,SSH0007,SDI00269,,,201711,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
MONTEREY CHROME M,MONTEREY CHROME M,1,60250,115,10833,PIECE,499,0,0,4812456096720,60250-2,,SCO0028,SGC0003,SFI0001,SGE0012,,SMT0009,SPS0037,SSH0007,SDI00269,,,201711,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
MONTEREY SEPIA F,MONTEREY SEPIA F,1,60250,115,10858,PIECE,499,0,0,4812456096737,60250-3,,SCO0028,SGC0003,SFI0001,SGE0005,,SMT0009,SPS0037,SSH0007,SDI00269,,,201711,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
BLAKE CAMO F,BLAKE CAMO F,1,60251,115,10846,PIECE,599,0,0,4812456096867,60251-1,,SCO0028,SGC0003,SFI0001,SGE0005,,SMT0004,SPS0037,SSH0007,SDI00269,,,201712,559000,499,,25,,,,,,429,,,,,,,,,,,,,,
BLAKE SEPIA F,BLAKE SEPIA F,1,60251,115,10858,PIECE,599,0,0,4812456096874,60251-2,,SCO0028,SGC0003,SFI0001,SGE0005,,SMT0004,SPS0037,SSH0007,SDI00269,,,201712,559000,499,,25,,,,,,429,,,,,,,,,,,,,,
BLAKE CHARCOAL F,BLAKE CHARCOAL F,1,60251,115,10862,PIECE,599,0,0,4812456096881,60251-3,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0004,SPS0037,SSH0007,SDI00269,,,201712,559000,499,,25,,,,,,429,,,,,,,,,,,,,,
BOYD CHARCOAL F,BOYD CHARCOAL F,1,60252,115,10862,PIECE,599,0,0,4812456097260,60252-1,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0004,SPS0037,SSH0008,SDI00269,,,201801,0,0,,25,,,,,,429,,,,,,,,,,,,,,
BOYD SEPIA F,BOYD SEPIA F,1,60252,115,10858,PIECE,599,0,0,4812456097277,60252-2,,SCO0028,SGC0003,SFI0001,SGE0005,,SMT0004,SPS0037,SSH0008,SDI00269,,,201801,0,0,,25,,,,,,429,,,,,,,,,,,,,,
BOYD ORE F,BOYD ORE F,1,60252,115,10861,PIECE,599,0,0,4812456097284,60252-3,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0004,SPS0037,SSH0008,SDI00269,,,201801,0,0,,25,,,,,,429,,,,,,,,,,,,,,
ACE INK F,ACE INK F,1,60253,115,10851,PIECE,599,0,0,4812456097130,60253-1,,SCO0028,SGC0003,SFI0002,SGE0033,,SMT0002,SPS0037,SSH0004,SDI00270,,,201712,0,0,,25,,,,,,429,,,,,,,,,,,,,,
ACE SKIN F,ACE SKIN F,1,60253,115,10939,PIECE,599,0,0,4812456097147,60253-2,,SCO0028,SGC0003,SFI0002,SGE0014,,SMT0002,SPS0037,SSH0004,SDI00270,,,201712,0,0,,25,,,,,,429,,,,,,,,,,,,,,
ACE TANGERINE F,ACE TANGERINE F,1,60253,115,10956,PIECE,599,0,0,4812456097154,60253-3,,SCO0028,SGC0003,SFI0002,SGE0015,,SMT0002,SPS0037,SSH0004,SDI00270,,,201712,0,0,,25,,,,,,429,,,,,,,,,,,,,,
ACE CITRON F,ACE CITRON F,1,60253,115,10957,PIECE,599,0,0,4812456097161,60253-4,,SCO0028,SGC0003,SFI0002,SGE0028,,SMT0002,SPS0037,SSH0004,SDI00270,,,201712,0,0,,25,,,,,,429,,,,,,,,,,,,,,
ACE NICKEL M,ACE NICKEL M,1,60253,115,10864,PIECE,599,0,0,4812456097178,60253-5,,SCO0028,SGC0003,SFI0002,SGE0024,,SMT0002,SPS0037,SSH0004,SDI00270,,,201712,0,0,,25,,,,,,429,,,,,,,,,,,,,,
AVIS CAROB F,AVIS CAROB F,1,60255,115,10945,PIECE,499,0,0,4812456097215,60255-1,,SCO0028,SGC0003,SFI0001,,,SMT0009,SPS0037,SSH0007,SDI00270,,,2016,0,0,,25,,,,,,429,,,,,,,,,,,,,,
AVIS MULBERRY F,AVIS MULBERRY F,1,60255,115,10946,PIECE,499,0,0,4812456097222,60255-2,,SCO0028,SGC0003,SFI0001,,,SMT0009,SPS0037,SSH0007,SDI00270,,,2016,0,0,,25,,,,,,429,,,,,,,,,,,,,,
AVIS ECLIPSE F,AVIS ECLIPSE F,1,60255,115,10947,PIECE,499,0,0,4812456097239,60255-3,,SCO0028,SGC0003,SFI0001,,,SMT0009,SPS0037,SSH0007,SDI00270,,,2016,0,0,,25,,,,,,429,,,,,,,,,,,,,,
KELSEY COCONUT F,KELSEY COCONUT F,1,60256,115,10973,PIECE,499,0,0,4812456097451,60256-1,,SCO0028,SGC0003,SFI0002,SGE0027,,SMT0002,SPS0037,SSH0005,SDI00267,,,201801,499000,0,,25,,,,,,339,,,,,,,,,,,,,,
KELSEY SEPIA F,KELSEY SEPIA F,1,60256,115,10858,PIECE,499,0,0,4812456097468,60256-2,,SCO0028,SGC0003,SFI0002,SGE0005,,SMT0002,SPS0037,SSH0005,SDI00267,,,201801,0,0,,25,,,,,,339,,,,,,,,,,,,,,
KELSEY INK F,KELSEY INK F,1,60256,115,10851,PIECE,499,0,0,4812456097475,60256-3,,SCO0028,SGC0003,SFI0002,SGE0033,,SMT0002,SPS0037,SSH0005,SDI00267,,,201801,459000,399,,25,,,,,,339,,,,,,,,,,,,,,
SUMMER PEPPER F,SUMMER PEPPER F,1,60257,115,10993,PIECE,499,0,0,4812456097499,60257-1,,SCO0028,SGC0003,SFI0002,SGE0033,,SMT0002,SPS0037,SSH0006,SDI00268,,,201802,0,0,,25,,,,,,339,,,,,,,,,,,,,,
SUMMER SORBET F,SUMMER SORBET F,1,60257,115,10980,PIECE,499,0,0,4812456097505,60257-2,,SCO0028,SGC0003,SFI0002,SGE0019,,SMT0002,SPS0037,SSH0006,SDI00268,,,201801,0,0,,25,,,,,,339,,,,,,,,,,,,,,
SUMMER YUZU F,SUMMER YUZU F,1,60257,115,10981,PIECE,499,0,0,4812456097512,60257-3,,SCO0028,SGC0003,SFI0002,SGE0036,,SMT0002,SPS0037,SSH0006,SDI00268,,,201801,0,0,,25,,,,,,339,,,,,,,,,,,,,,
JETT CHARCOAL F,JETT CHARCOAL F,1,60258,115,10862,PIECE,599,0,0,4812456097666,60258-1,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0038,SSH0006,SDI00268,,,201803,559000,499,,25,,,,,,429,,,,,,,,,,,,,,
JETT SEPIA F,JETT SEPIA F,1,60258,115,10858,PIECE,599,0,0,4812456097673,60258-2,,SCO0028,SGC0003,SFI0001,SGE0008,,SMT0009,SPS0038,SSH0006,SDI00268,,,201803,559000,499,,25,,,,,,429,,,,,,,,,,,,,,
JETT SKIN F,JETT SKIN F,1,60258,115,10939,PIECE,599,0,0,4812456097680,60258-3,,SCO0028,SGC0003,SFI0001,SGE0008,,SMT0009,SPS0038,SSH0006,SDI00268,,,201803,559000,499,,25,,,,,,429,,,,,,,,,,,,,,
JETT PLUM F,JETT PLUM F,1,60258,115,10984,PIECE,599,0,0,4812456097697,60258-4,,SCO0028,SGC0003,SFI0001,SGE0019,,SMT0009,SPS0037,SSH0006,SDI00268,,,201803,559000,499,,25,,,,,,429,,,,,,,,,,,,,,
WENDY FROSTING F,WENDY FROSTING F,1,60259,115,10987,PIECE,499,0,0,4812456097598,60259-1,,SCO0028,SGC0003,SFI0002,SGE0027,,SMT0002,SPS0037,SSH0002,SDI00268,,,201802,459000,399,,25,,,,,,339,,,,,,,,,,,,,,
WENDY INK F,WENDY INK F,1,60259,115,10851,PIECE,499,0,0,4812456097604,60259-2,,SCO0028,SGC0003,SFI0002,SGE0033,,SMT0002,SPS0037,SSH0002,SDI00268,,,201802,499000,0,,25,,,,,,339,,,,,,,,,,,,,,
WENDY BLONDIE F,WENDY BLONDIE F,1,60259,115,10988,PIECE,499,0,0,4812456097611,60259-3,,SCO0028,SGC0003,SFI0002,SGE0028,,SMT0002,SPS0037,SSH0002,SDI00268,,,201802,0,0,,25,,,,,,339,,,,,,,,,,,,,,
ROCKO CHARCOAL F,ROCKO CHARCOAL F,1,60260,115,10862,PIECE,599,0,0,4812456098649,60260-1,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0037,SSH0003,SDI00268,,,201809,559000,499,,25,,,,,,429,,,,,,,,,,,,,,
ROCKO ESPRESSO F,ROCKO ESPRESSO F,1,60260,115,10835,PIECE,599,0,0,4812456098656,60260-2,,SCO0028,SGC0003,SFI0001,SGE0005,,SMT0009,SPS0037,SSH0003,SDI00268,,,201809,559000,499,,25,,,,,,429,,,,,,,,,,,,,,
ROCKO NIMBUS F,ROCKO NIMBUS F,1,60260,115,11030,PIECE,599,0,0,4812456098663,60260-3,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0037,SSH0003,SDI00268,,,201809,559000,499,,25,,,,,,429,,,,,,,,,,,,,,
ROCKO CITRUS F,ROCKO CITRUS F,1,60260,115,11031,PIECE,599,0,0,4812456098670,60260-4,,SCO0028,SGC0003,SFI0001,SGE0008,,SMT0009,SPS0037,SSH0003,SDI00268,,,201809,559000,499,,25,,,,,,429,,,,,,,,,,,,,,
DALLAS ALMOND F,DALLAS ALMOND F,1,60261,115,10989,PIECE,499,0,0,4812456097628,60261-1,,SCO0028,SGC0003,SFI0002,SGE0028,,SMT0004,SPS0037,SSH0003,SDI00267,,,201804,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
DALLAS BARBECUE F,DALLAS BARBECUE F,1,60261,115,10990,PIECE,499,0,0,4812456097635,60261-2,,SCO0028,SGC0003,SFI0002,SGE0005,,SMT0004,SPS0037,SSH0003,SDI00267,,,201803,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
DALLAS BEECH F,DALLAS BEECH F,1,60261,115,10992,PIECE,499,0,0,4812456097642,60261-3,,SCO0028,SGC0003,SFI0002,SGE0005,,SMT0004,SPS0037,SSH0003,SDI00267,,,201803,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
DALLAS CURRANT F,DALLAS CURRANT F,1,60261,115,10991,PIECE,499,0,0,4812456097659,60261-4,,SCO0028,SGC0003,SFI0002,SGE0026,,SMT0004,SPS0037,SSH0003,SDI00267,,,201803,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
BENNY CHARCOAL F,BENNY CHARCOAL F,1,60263,115,10862,PIECE,499,0,0,4812456097727,60263-1,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0037,SSH0003,SDI00269,,,201803,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
BENNY SEPIA F,BENNY SEPIA F,1,60263,115,10858,PIECE,499,0,0,4812456097734,60263-2,,SCO0028,SGC0003,SFI0001,SGE0005,,SMT0009,SPS0037,SSH0003,SDI00269,,,201803,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
BENNY COCOA F,BENNY COCOA F,1,60263,115,10999,PIECE,499,0,0,4812456097741,60263-3,,SCO0028,SGC0003,SFI0001,SGE0008,,SMT0009,SPS0037,SSH0003,SDI00269,,,201803,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
BENNY SEAL F,BENNY SEAL F,1,60263,115,10997,PIECE,499,0,0,4812456097758,60263-4,,SCO0028,SGC0003,SFI0001,SGE0012,,SMT0009,SPS0037,SSH0003,SDI00269,,,201803,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
COLT CHARCOAL F,COLT CHARCOAL F,1,60264,115,10862,PIECE,499,0,0,4812456097765,60264-1,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0037,SSH0006,SDI00267,,,201803,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
COLT HICKORY F,COLT HICKORY F,1,60264,115,10996,PIECE,499,0,0,4812456097772,60264-2,,SCO0028,SGC0003,SFI0002,SGE0005,,SMT0009,SPS0037,SSH0006,SDI00267,,,201803,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
COLT SEAL F,COLT SEAL F,1,60264,115,10997,PIECE,499,0,0,4812456097789,60264-3,,SCO0028,SGC0003,SFI0001,SGE0012,,SMT0009,SPS0037,SSH0006,SDI00267,,,201803,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
REED CHARCOAL F,REED CHARCOAL F,1,60265,115,10862,PIECE,499,0,0,4812456097796,60265-1,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0037,SSH0003,SDI00268,,,201803,599000,0,,25,,,,,,339,,,,,,,,,,,,,,
REED HICKORY F,REED HICKORY F,1,60265,115,10996,PIECE,499,0,0,4812456097802,60265-2,,SCO0028,SGC0003,SFI0002,SGE0005,,SMT0009,SPS0037,SSH0003,SDI00268,,,201803,599000,0,,25,,,,,,339,,,,,,,,,,,,,,
REED SEAL F,REED SEAL F,1,60265,115,10997,PIECE,499,0,0,4812456097819,60265-3,,SCO0028,SGC0003,SFI0001,SGE0012,,SMT0009,SPS0037,SSH0003,SDI00268,,,201803,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
GUS CHARCOAL F,GUS CHARCOAL F,1,60266,115,10862,PIECE,499,0,0,4812456097826,60266-1,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0037,SSH0003,SDI00268,,,201803,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
GUS HICKORY F,GUS HICKORY F,1,60266,115,10996,PIECE,499,0,0,4812456097833,60266-2,,SCO0028,SGC0003,SFI0002,SGE0005,,SMT0009,SPS0037,SSH0003,SDI00268,,,201803,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
GUS SEAL F,GUS SEAL F,1,60266,115,10997,PIECE,499,0,0,4812456097840,60266-3,,SCO0028,SGC0003,SFI0001,SGE0012,,SMT0009,SPS0037,SSH0003,SDI00268,,,201803,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
ANDO CHARCOAL F,ANDO CHARCOAL F,1,60267,115,10862,PIECE,499,0,0,4812456098144,60267-1,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0037,SSH0005,SDI00270,,,201805,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
ANDO OPAL F,ANDO OPAL F,1,60267,115,11008,PIECE,499,0,0,4812456098168,60267-3,,SCO0028,SGC0003,SFI0001,SGE0020,,SMT0009,SPS0037,SSH0005,SDI00270,,,201805,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
JOON INK F,JOON INK F,1,60268,115,10851,PIECE,499,0,0,4812456098496,60268-1,,SCO0028,SGC0003,SFI0002,SGE0033,,SMT0004,SPS0037,SSH0005,SDI00270,,,201808,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
JOON BURNT ORANGE F,JOON BURNT ORANGE F,1,60268,115,11016,PIECE,499,0,0,4812456098502,60268-2,,SCO0028,SGC0003,SFI0002,SGE0015,,SMT0004,SPS0037,SSH0005,SDI00270,,,201808,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
JOON BONE F,JOON BONE F,1,60268,115,11017,PIECE,499,0,0,4812456098519,60268-3,,SCO0028,SGC0003,SFI0001,SGE0005,,SMT0004,SPS0037,SSH0005,SDI00270,,,201808,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
RAE SEAL F,RAE SEAL F,1,60269,115,10997,PIECE,499,0,0,4812456098342,60269-1,,SCO0028,SGC0003,SFI0001,SGE0012,,SMT0009,SPS0037,SSH0003,SDI00270,,,201807,599000,0,,25,,,,,,339,,,,,,,,,,,,,,
RAE SEPIA F,RAE SEPIA F,1,60269,115,10858,PIECE,499,0,0,4812456098359,60269-2,,SCO0028,SGC0003,SFI0001,SGE0005,,SMT0009,SPS0037,SSH0003,SDI00270,,,201807,599000,0,,25,,,,,,339,,,,,,,,,,,,,,
RAE CHARCOAL F,RAE CHARCOAL F,1,60269,115,10862,PIECE,499,0,0,4812456098366,60269-3,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0037,SSH0003,SDI00270,,,201807,599000,0,,25,,,,,,339,,,,,,,,,,,,,,
RAE PLUM F,RAE PLUM F,1,60269,115,10984,PIECE,499,0,0,4812456098373,60269-4,,SCO0028,SGC0003,SFI0001,SGE0019,,SMT0009,SPS0037,SSH0003,SDI00270,,,201807,599000,0,,25,,,,,,339,,,,,,,,,,,,,,
SERENA CHARCOAL M,SERENA CHARCOAL M,1,60270,115,11000,PIECE,499,0,0,4812456098106,60270-1,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0037,SSH0002,SDI00269,,,201807,599000,0,,25,,,,,,339,,,,,,,,,,,,,,
SERENA CITRINE M,SERENA CITRINE M,1,60270,115,11001,PIECE,499,0,0,4812456098113,60270-2,,SCO0028,SGC0003,SFI0001,SGE0008,,SMT0009,SPS0037,SSH0002,SDI00269,,,201807,599000,0,,25,,,,,,339,,,,,,,,,,,,,,
SERENA CHERRY M,SERENA CHERRY M,1,60270,115,11002,PIECE,499,0,0,4812456098120,60270-3,,SCO0028,SGC0003,SFI0001,SGE0022,,SMT0009,SPS0037,SSH0002,SDI00269,,,201807,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
SERENA LAGOON M,SERENA LAGOON M,1,60270,115,11004,PIECE,499,0,0,4812456098137,60270-4,,SCO0028,SGC0003,SFI0001,SGE0005,,SMT0009,SPS0037,SSH0002,SDI00269,,,201807,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
JAXX CHARCOAL F,JAXX CHARCOAL F,1,60271,115,10862,PIECE,599,0,0,4812456098175,60271-1,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0037,SSH0005,SDI00270,,,201807,559000,499,,25,,,,,,429,,,,,,,,,,,,,,
JAXX COCOA F,JAXX COCOA F,1,60271,115,10999,PIECE,599,0,0,4812456098182,60271-2,,SCO0028,SGC0003,SFI0001,SGE0005,,SMT0009,SPS0037,SSH0005,SDI00270,,,201807,0,0,,25,,,,,,429,,,,,,,,,,,,,,
JAXX ORE F,JAXX ORE F,1,60271,115,10861,PIECE,599,0,0,4812456098199,60271-3,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0037,SSH0005,SDI00270,,,201807,0,0,,25,,,,,,429,,,,,,,,,,,,,,
XENIA INK F,XENIA INK F,1,60272,115,10851,PIECE,499,0,0,4812456098243,60272-1,,SCO0028,SGC0003,SFI0002,SGE0033,,SMT0002,SPS0037,SSH0002,SDI00268,,,201806,459000,399,,25,,,,,,339,,,,,,,,,,,,,,
XENIA LAVENDER F,XENIA LAVENDER F,1,60272,115,11012,PIECE,499,0,0,4812456098250,60272-2,,SCO0028,SGC0003,SFI0002,SGE0020,,SMT0002,SPS0037,SSH0002,SDI00268,,,201807,0,0,,25,,,,,,339,,,,,,,,,,,,,,
LENNOX CHARCOAL F,LENNOX CHARCOAL F,1,60273,115,10862,PIECE,499,0,0,4812456098274,60273-1,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0037,SSH0002,SDI00270,,,201806,599000,0,,25,,,,,,339,,,,,,,,,,,,,,
LENNOX ALMOND F,LENNOX ALMOND F,1,60273,115,10989,PIECE,499,0,0,4812456098281,60273-2,,SCO0028,SGC0003,SFI0001,SGE0008,,SMT0009,SPS0037,SSH0002,SDI00270,,,201806,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
LENNOX NEBULA M,LENNOX NEBULA M,1,60273,115,11009,PIECE,499,0,0,4812456098298,60273-3,,SCO0028,SGC0003,SFI0001,SGE0008,,SMT0009,SPS0037,SSH0002,SDI00270,,,201806,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
MAGGIE INK G,MAGGIE INK G,1,60274,115,10884,PIECE,499,0,0,4812456098304,60274-1,,SCO0028,SGC0003,SFI0002,SGE0033,,SMT0002,SPS0037,SSH0002,SDI00268,,,201807,459000,399,,25,,,,,,339,,,,,,,,,,,,,,
MAGGIE VALENTINE F,MAGGIE VALENTINE F,1,60274,115,11013,PIECE,499,0,0,4812456098311,60274-2,,SCO0028,SGC0003,SFI0002,SGE0019,,SMT0002,SPS0037,SSH0002,SDI00268,,,201807,459000,399,,25,,,,,,339,,,,,,,,,,,,,,
MAGGIE OLIVE F,MAGGIE OLIVE F,1,60274,115,11014,PIECE,499,0,0,4812456098328,60274-3,,SCO0028,SGC0003,SFI0002,SGE0005,,SMT0002,SPS0037,SSH0002,SDI00268,,,201807,499000,0,,25,,,,,,339,,,,,,,,,,,,,,
RUPERT ORE F,RUPERT ORE F,1,60275,115,10861,PIECE,599,0,0,4812456098205,60275-1,,SCO0028,SGC0003,SFI0001,SGE0008,,SMT0009,SPS0039,SSH0006,SDI00268,,,201806,559000,499,,25,,,,,,429,,,,,,,,,,,,,,
RUPERT CHARCOAL M,RUPERT CHARCOAL M,1,60275,115,11000,PIECE,599,0,0,4812456098212,60275-2,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0038,SSH0006,SDI00268,,,201806,559000,499,,25,,,,,,429,,,,,,,,,,,,,,
RUPERT ESPRESSO F,RUPERT ESPRESSO F,1,60275,115,10835,PIECE,599,0,0,4812456098229,60275-3,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0038,SSH0006,SDI00268,,,201806,559000,499,,25,,,,,,429,,,,,,,,,,,,,,
RUPERT SANGRIA F,RUPERT SANGRIA F,1,60275,115,11010,PIECE,599,0,0,4812456098236,60275-4,,SCO0028,SGC0003,SFI0001,SGE0012,,SMT0009,SPS0039,SSH0006,SDI00268,,,201806,599000,0,,25,,,,,,429,,,,,,,,,,,,,,
MYLO ESPRESSO F,MYLO ESPRESSO F,1,60276,115,10835,PIECE,599,0,0,4812456098403,60276-1,,SCO0028,SGC0003,SFI0001,SGE0005,,SMT0009,SPS0037,SSH0006,SDI00268,,,201808,499000,0,,25,,,,,,339,,,,,,,,,,,,,,
MYLO ROSEWATER M,MYLO ROSEWATER M,1,60276,115,10834,PIECE,599,0,0,4812456098410,60276-2,,SCO0028,SGC0003,SFI0001,SGE0019,,SMT0009,SPS0037,SSH0006,SDI00268,,,201808,499000,0,,25,,,,,,339,,,,,,,,,,,,,,
MYLO OIL F,MYLO OIL F,1,60276,115,11025,PIECE,599,0,0,4812456098427,60276-3,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0037,SSH0006,SDI00268,,,201808,499000,0,,25,,,,,,339,,,,,,,,,,,,,,
MYLO LAVA F,MYLO LAVA F,1,60276,115,11026,PIECE,599,0,0,4812456098434,60276-4,,SCO0028,SGC0003,SFI0001,SGE0024,,SMT0009,SPS0037,SSH0006,SDI00268,,,201808,459000,399,,25,,,,,,339,,,,,,,,,,,,,,
EMMAN CHARCOAL F,EMMAN CHARCOAL F,1,60277,115,10862,PIECE,499,0,0,4812456098618,60277-1,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0038,SSH0005,SDI00270,,,201808,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
EMMAN PLUM F,EMMAN PLUM F,1,60277,115,10984,PIECE,499,0,0,4812456098625,60277-2,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0039,SSH0005,SDI00270,,,201808,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
EMMAN SEAL F,EMMAN SEAL F,1,60277,115,10997,PIECE,499,0,0,4812456098632,60277-3,,SCO0028,SGC0003,SFI0001,SGE0033,,SMT0009,SPS0039,SSH0005,SDI00270,,,201808,559000,399,,25,,,,,,339,,,,,,,,,,,,,,
